 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4
318	tres-3_Light_20.000secs_R_00000320_out.fit	120.000000	0.000000	57280.659692	2457280.659692	2457280.659576	2457280.665442	NaN	1.588087	38.938606	-14.809517	20.000000	0.000000	0.000000	9.281161	1.400000	6.000000	11.000000	17.000000	1.355378	0.000000	2.697960	0.370650	0.025267	0.000000	0.119021	0.016351	53.642875	0.000000	22.668013	22.668013	31554.185697	509.777574	117.922779	455.981014	118.422779	568.518986	42767.836910	397.793048	107.512781	1767.000000	425.213235	267.978541	5.859543	6.089205	5.629882	355.843230	0.993743	-9.236842	567.000000	-8.736842	457.500000	0.000000	0.000000	NaN	0.000000	0.000000	267.284553	8.209896	7.885407	8.534384	270.000000	0.993771	388.449295	364.955568	388.949295	659.544432	23021.322449	370.130127	62.197916	1076.000000	355.667897	270.718367	5.860890	6.067301	5.654480	343.156575	0.992852	138.336526	339.578382	138.836526	684.921618	8532.863248	350.537964	24.342194	546.000000	297.150735	265.779915	6.087663	6.475690	5.699635	348.451163	0.980948
319	tres-3_Light_20.000secs_R_00000321_out.fit	121.000000	0.000000	57280.659978	2457280.659978	2457280.659862	2457280.665728	NaN	1.591615	38.835439	-14.809517	20.000000	0.000000	0.000000	8.531111	1.400000	6.000000	11.000000	17.000000	1.353631	0.000000	2.479210	0.403354	0.023495	0.000000	0.095975	0.015615	57.613233	0.000000	25.831892	25.831892	30820.416109	461.189655	118.397978	455.413055	118.897978	569.086945	41719.474946	366.930521	113.698568	2400.000000	450.439130	269.050109	5.257365	5.323331	5.191398	330.809833	0.997710	-8.066372	566.500000	-7.566372	458.000000	0.000000	0.000000	NaN	0.000000	0.000000	265.270677	8.217562	8.141520	8.293604	270.000000	0.999658	388.931058	364.503506	389.431058	659.996494	21961.962887	337.008944	65.167300	1403.000000	367.567686	271.663918	5.219699	5.256711	5.182688	341.052982	0.999677	138.776615	339.525173	139.276615	684.974827	8858.453222	314.834670	28.136842	706.000000	302.238095	263.889813	5.416434	5.653039	5.179828	347.605939	0.990775
320	tres-3_Light_20.000secs_R_00000322_out.fit	122.000000	0.000000	57280.660264	2457280.660264	2457280.660148	2457280.666014	NaN	1.595164	38.732265	-15.233191	20.000000	0.000000	0.000000	7.967260	1.400000	6.000000	11.000000	17.000000	1.349325	0.000891	2.711936	0.367074	0.021622	0.000552	0.101335	0.013735	62.406040	1.614033	26.762138	26.725003	31134.755827	429.000942	119.688974	455.089335	120.188974	569.410665	42010.917526	343.655767	122.247090	3025.000000	479.335000	269.280412	4.721517	4.672142	4.770891	293.806261	0.999038	-7.434939	566.500249	-6.934939	457.999751	27.722973	17.171968	1.614432	293.000000	293.000000	265.277027	8.289423	8.021913	8.556932	270.000000	0.995843	390.140929	364.197572	390.640929	660.302428	22747.016461	315.142223	72.180161	1693.000000	384.875000	271.139918	4.907094	4.945046	4.869142	345.477203	0.999687	139.941600	339.154260	140.441600	685.345740	8360.016393	290.572385	28.770856	795.000000	307.648515	266.262295	4.731491	4.896347	4.566635	354.573798	0.994978
321	tres-3_Light_20.000secs_R_00000323_out.fit	123.000000	0.000000	57280.660550	2457280.660550	2457280.660435	2457280.666300	NaN	1.598735	38.629095	-15.233191	20.000000	0.000000	0.000000	7.968042	1.400000	6.000000	11.000000	17.000000	1.378348	0.000484	2.822291	0.353435	0.022317	0.000766	0.109800	0.013737	61.761530	0.631416	25.703922	25.728547	30622.150243	429.309357	117.512465	455.234062	118.012465	569.265938	42207.983333	341.885073	123.456643	3083.000000	485.801020	270.454167	4.745844	4.795427	4.696262	332.940582	0.998729	-7.386070	566.999968	-6.886070	457.500032	14.812081	23.457601	0.631441	272.000000	271.500000	264.093960	8.214270	8.000088	8.428451	73.791265	0.996189	387.999557	364.507268	388.499557	659.992732	22610.685185	315.711843	71.618109	1673.000000	385.744898	270.384259	4.893016	5.047338	4.738694	336.185970	0.991257	137.802828	339.082180	138.302828	685.417820	7996.652977	289.969476	27.577568	830.000000	307.646766	267.862423	4.901603	4.900778	4.902428	314.735421	0.998671
322	tres-3_Light_20.000secs_R_00000324_out.fit	124.000000	0.000000	57280.660836	2457280.660836	2457280.660720	2457280.666586	NaN	1.602326	38.525933	-15.233191	20.000000	0.000000	0.000000	8.180061	1.400000	6.000000	11.000000	17.000000	1.337872	0.000000	2.630324	0.380181	0.021633	0.000000	0.097458	0.014086	61.843108	0.000000	26.989310	26.989310	31823.625252	441.817667	116.260438	455.301494	116.760438	569.198506	42575.937901	352.945666	120.630290	2693.000000	471.995238	269.252677	5.017334	5.057095	4.977574	27.526084	0.999235	-8.000000	567.000000	-7.500000	457.500000	0.000000	0.000000	NaN	0.000000	0.000000	268.480263	8.250412	7.955505	8.545319	276.852378	0.994599	386.776107	364.374739	387.276107	660.125261	23057.569002	323.831357	71.202398	1586.000000	381.363636	271.040340	4.988485	5.035145	4.941824	30.219317	0.998562	136.489610	339.033941	136.989610	685.466059	8766.056250	300.559650	29.165779	777.000000	306.323944	265.168750	4.997067	5.087247	4.906887	356.949840	0.998683
323	tres-3_Light_20.000secs_R_00000331_out.fit	130.000000	0.000000	57280.663561	2457280.663561	2457280.663445	2457280.669311	NaN	1.637636	37.542973	-14.809517	20.000000	0.000000	0.000000	6.791633	1.400000	6.000000	11.000000	17.000000	0.867878	0.539928	0.875278	0.223444	0.010824	0.011071	0.017105	0.006910	80.179812	48.769542	51.171295	32.334313	47232.983430	466.458168	442.530694	450.637289	443.030694	573.862711	40992.472973	312.245272	131.282926	3111.000000	590.091549	301.412162	4.778719	4.704925	4.852514	63.373109	0.997336	317.133361	561.561552	317.633361	462.938448	16560.784648	270.602936	61.199575	1357.000000	412.634483	298.422175	4.730302	4.796791	4.663814	16.462195	0.998879	713.098423	360.064921	713.598423	664.435079	22045.795918	284.385900	77.520707	1674.000000	454.162162	305.204082	4.804515	4.844673	4.764358	23.015785	0.999420	462.970173	334.464507	463.470173	690.035493	8626.402863	251.956214	34.237706	839.000000	351.200000	291.707566	4.938132	5.058275	4.817989	29.222426	0.991365
324	tres-3_Light_20.000secs_R_00000332_out.fit	131.000000	0.000000	57280.663847	2457280.663847	2457280.663732	2457280.669597	NaN	1.641461	37.439782	-15.233191	20.000000	0.000000	0.000000	7.235223	1.400000	6.000000	11.000000	17.000000	0.868582	0.531335	0.906288	0.215960	0.011566	0.011746	0.019076	0.007394	75.096808	45.236113	47.509895	29.208611	47049.149893	499.687080	440.800688	450.115036	441.300688	574.384964	40866.059197	328.264079	124.491413	2527.000000	551.963415	302.780127	5.144201	5.097109	5.191292	301.400549	0.998396	315.417266	561.081116	315.917266	463.418884	16324.885965	288.524799	56.580530	1201.000000	399.579268	300.037281	5.101466	5.021264	5.181667	88.161324	0.999008	711.384834	359.596480	711.884834	664.903520	22368.126294	304.642496	73.424183	1549.000000	437.970588	306.393375	5.144342	5.142252	5.146432	47.024302	0.999868	461.213861	334.121899	461.713861	690.378101	8356.137634	271.355059	30.794110	734.000000	345.121951	294.169892	5.010289	4.867901	5.152676	80.523505	0.996394
325	tres-3_Light_20.000secs_R_00000333_out.fit	132.000000	0.000000	57280.664133	2457280.664133	2457280.664018	2457280.669883	NaN	1.645308	37.336621	-14.809517	20.000000	0.000000	0.000000	7.903554	1.400000	6.000000	11.000000	17.000000	0.871055	0.545767	0.905158	0.207465	0.012395	0.012910	0.020492	0.008064	70.272722	42.273340	44.171218	25.726537	47883.384808	547.974805	439.512979	450.177325	440.012979	574.322675	41709.073118	352.772940	118.232065	2258.000000	518.984456	302.875269	5.215311	5.520794	4.909827	359.009866	0.986354	314.135296	561.132747	314.635296	463.367253	16906.288618	316.874756	53.353220	1083.000000	383.643216	298.686992	5.475231	5.863911	5.086552	348.710703	0.976594	710.114164	359.583167	710.614164	664.916833	22749.837838	326.347656	69.710437	1327.000000	422.189744	305.523909	5.297416	5.696765	4.898067	358.789732	0.977484	459.884017	333.988926	460.384017	690.511074	8227.258352	305.555204	26.925604	705.000000	335.555000	294.418708	5.195581	5.500112	4.891049	354.148664	0.985766
326	tres-3_Light_20.000secs_R_00000334_out.fit	133.000000	0.000000	57280.664419	2457280.664419	2457280.664304	2457280.670169	NaN	1.649179	37.233451	-15.233191	20.000000	0.000000	0.000000	7.979433	1.400000	6.000000	11.000000	17.000000	0.846087	0.538066	0.883211	0.221263	0.012158	0.012769	0.019928	0.008107	69.592049	42.139171	44.321084	27.294101	48437.951280	552.999232	435.444186	450.189893	435.944186	574.310107	40982.698718	357.611018	114.601331	2219.000000	506.263682	302.369658	5.295927	5.527143	5.064711	18.724481	0.987949	310.029301	561.138191	310.529301	463.361809	16945.186192	320.909770	52.803585	1036.000000	380.881773	297.407950	5.498949	5.758098	5.239800	10.746813	0.989784	706.104387	359.675898	706.604387	664.824102	22717.008677	331.461566	68.535876	1288.000000	417.405000	303.819957	5.348771	5.665191	5.032351	11.778644	0.983457	455.865698	334.154955	456.365698	690.345045	8775.756410	304.890638	28.783292	672.000000	336.562189	292.901709	5.516570	5.847949	5.185191	4.019769	0.985384
327	tres-3_Light_20.000secs_R_00000335_out.fit	134.000000	0.000000	57280.664705	2457280.664705	2457280.664590	2457280.670455	NaN	1.653073	37.130286	-14.809517	20.000000	0.000000	0.000000	6.778188	1.400000	6.000000	11.000000	17.000000	0.886793	0.543019	0.880735	0.219196	0.011121	0.011278	0.017393	0.006959	79.743794	48.148564	50.637578	31.498261	46590.051231	465.231162	435.136940	449.976450	435.636940	574.523550	41315.746988	313.408640	131.827084	3113.000000	584.321918	301.337349	4.691296	4.640528	4.742063	84.916334	0.999517	309.788256	560.868317	310.288256	463.631683	16395.957627	271.921097	60.296747	1367.000000	409.952381	298.415254	4.810857	4.774231	4.847483	56.658975	0.998521	705.773917	359.342908	706.273917	665.157092	21817.789916	281.310390	77.557711	1786.000000	457.020833	305.508403	4.750508	4.719430	4.781587	288.457398	0.999732	455.401749	333.733142	455.901749	690.766858	8376.303688	251.720908	33.276154	857.000000	351.979021	293.403471	4.737528	4.479938	4.995119	273.520576	0.988065
328	tres-3_Light_20.000secs_R_00000336_out.fit	135.000000	0.000000	57280.664987	2457280.664987	2457280.664872	2457280.670737	NaN	1.656937	37.028546	-15.233191	20.000000	0.000000	0.000000	6.869882	1.400000	6.000000	11.000000	17.000000	0.887530	0.548997	0.884142	0.214071	0.011351	0.011642	0.017956	0.007111	78.190629	47.155681	49.238954	30.102071	46151.121083	473.591077	436.503101	449.907093	437.003101	574.592907	40960.482353	312.648575	131.011256	2824.000000	582.863014	302.311765	4.858150	4.740601	4.975698	270.667867	0.997660	311.140294	560.890294	311.640294	463.609706	16356.923077	274.706891	59.543184	1312.000000	407.366667	298.320513	4.859553	4.736962	4.982145	79.309672	0.997068	707.129389	359.357165	707.629389	665.142835	21656.619718	288.109181	75.168100	1659.000000	453.891892	307.563380	4.853399	4.879453	4.827346	24.615425	0.999730	456.848739	333.849837	457.348739	690.650163	8137.578288	256.549667	31.719309	760.000000	347.000000	292.749478	4.880982	4.918917	4.843046	329.926033	0.999025
329	tres-3_Light_20.000secs_R_00000337_out.fit	136.000000	0.000000	57280.665273	2457280.665273	2457280.665158	2457280.671023	NaN	1.660878	36.925394	-15.233191	20.000000	0.000000	0.000000	8.315273	1.400000	6.000000	11.000000	17.000000	0.883381	0.532723	0.937220	0.202844	0.013364	0.013534	0.022734	0.008535	66.100996	39.362835	41.225021	23.767387	47332.410462	578.480717	434.700322	449.587102	435.200322	574.912898	41812.531915	372.808396	112.155553	2036.000000	493.520548	302.595745	5.394441	5.823524	4.965358	9.518264	0.972034	309.208195	560.673929	309.708195	463.826071	16451.146444	333.591696	49.315216	996.000000	374.137615	298.673640	5.387057	5.818353	4.955761	9.041743	0.971987	705.331842	359.061775	705.831842	665.438225	22899.253219	346.538359	66.079996	1213.000000	408.692661	303.650215	5.546296	5.997351	5.095241	13.811371	0.966742	455.248927	333.521203	455.748927	690.978797	7982.010799	321.352899	24.838770	616.000000	329.804545	293.522678	5.505138	6.118696	4.891580	12.840295	0.940318
330	tres-3_Light_20.000secs_R_00000338_out.fit	137.000000	0.000000	57280.665559	2457280.665559	2457280.665444	2457280.671309	NaN	1.664843	36.822230	-14.809517	20.000000	0.000000	0.000000	7.106307	1.400000	6.000000	11.000000	17.000000	0.874219	0.559498	0.894719	0.203391	0.011428	0.011956	0.018367	0.007098	76.496200	46.798073	48.712700	28.654144	46809.456388	485.496783	429.255917	449.540139	429.755917	574.959861	40921.698690	325.624307	125.671511	2861.000000	557.256250	301.495633	4.885122	5.056160	4.714083	0.771280	0.995105	303.905342	560.503868	304.405342	463.996132	16793.740365	282.932492	59.355998	1307.000000	403.362500	298.401623	4.862379	5.065583	4.659176	344.891500	0.990677	699.903219	358.844596	700.403219	665.655404	22104.234542	293.777990	75.241289	1589.000000	443.759494	303.859275	4.960815	5.245381	4.676249	354.748235	0.986475	449.695707	333.319208	450.195707	691.180792	7911.481481	263.345446	30.042219	822.000000	343.443038	293.370370	4.769510	4.936611	4.602408	338.806677	0.991022
331	tres-3_Light_20.000secs_R_00000339_out.fit	138.000000	0.000000	57280.665845	2457280.665845	2457280.665730	2457280.671595	NaN	1.668833	36.719075	-14.809517	20.000000	0.000000	0.000000	6.682238	1.400000	6.000000	11.000000	17.000000	0.876933	0.551064	0.899521	0.206516	0.010908	0.011219	0.017554	0.006812	80.396663	49.120605	51.243068	30.317181	46492.747528	458.325465	429.131619	449.748180	429.631619	574.751820	40771.018828	309.247132	131.839602	3046.000000	589.539007	300.382845	4.701194	4.525276	4.877112	275.962370	0.994166	303.697249	560.531559	304.197249	463.968441	16518.006276	266.057131	62.084434	1465.000000	414.276596	297.127615	4.648221	4.522330	4.774111	275.049529	0.996977	699.725431	359.138071	700.225431	665.361929	22016.714286	276.879243	79.517388	1781.000000	460.764286	303.502041	4.823197	4.721841	4.924553	83.048802	0.998127	449.375587	333.624660	449.875587	690.875340	7958.026966	250.227336	31.803188	856.000000	350.716312	294.276404	4.647560	4.778788	4.516332	33.656643	0.978596
332	tres-3_Light_20.000secs_R_00000340_out.fit	139.000000	0.000000	57280.666131	2457280.666131	2457280.666016	2457280.671881	NaN	1.672847	36.615912	-14.809517	20.000000	0.000000	0.000000	7.086340	1.400000	6.000000	11.000000	17.000000	0.875112	0.548980	0.884221	0.214048	0.010184	0.010395	0.016029	0.006355	85.931555	52.812104	55.162698	33.679403	47049.275972	431.015360	429.499490	449.468744	429.999490	575.031256	41173.402490	295.477516	139.345298	2666.000000	483.815287	221.564315	4.963483	4.875456	5.051509	272.894872	0.998730	304.107749	560.392035	304.607749	464.107965	16674.920892	250.113813	66.669332	1223.000000	325.367089	219.829615	4.929553	4.821517	5.037588	87.729509	0.998069	700.150234	358.908336	700.650234	665.591664	22079.125265	261.841781	84.322392	1437.000000	359.949367	220.208068	5.005734	5.012548	4.998920	319.204524	0.999653	449.837355	333.345623	450.337355	691.154377	8295.229814	233.786662	35.482049	693.000000	271.452830	219.281573	5.060869	4.963070	5.158668	58.803364	0.993049
333	tres-3_Light_20.000secs_R_00000341_out.fit	140.000000	0.000000	57280.666417	2457280.666417	2457280.666301	2457280.672167	NaN	1.676884	36.512800	-14.809517	20.000000	0.000000	0.000000	7.160471	1.400000	6.000000	11.000000	17.000000	0.874467	0.560634	0.875135	0.210742	0.010312	0.010669	0.016058	0.006428	84.802502	52.550335	54.496912	32.783980	46704.094011	433.201563	428.176820	449.019209	428.676820	575.480791	40841.174292	297.383591	137.334996	2353.000000	475.756250	220.498911	5.084723	5.090110	5.079337	42.537951	0.999391	302.775911	559.977738	303.275911	464.522262	16777.734694	250.271025	67.038263	1122.000000	325.575949	219.387755	5.070028	5.195538	4.944519	351.200538	0.997305	698.733670	358.504634	699.233670	665.995366	21797.032787	263.448036	82.737503	1397.000000	355.098765	220.549180	5.061077	5.148022	4.974131	0.214415	0.998820	448.587774	333.069203	449.087774	691.430797	8129.326531	235.845586	34.468852	643.000000	270.425926	220.244898	5.103455	5.024818	5.182092	60.749265	0.996523
334	tres-3_Light_20.000secs_R_00000342_out.fit	141.000000	0.000000	57280.666699	2457280.666699	2457280.666584	2457280.672449	NaN	1.680894	36.411015	-14.809517	20.000000	0.000000	0.000000	6.897028	1.400000	6.000000	11.000000	17.000000	0.887271	0.539237	0.898449	0.214209	0.010106	0.009995	0.015945	0.006151	87.799593	53.949921	56.348156	34.825050	46733.161282	418.285784	427.113748	448.710283	427.613748	575.789717	41464.965092	292.057962	141.975123	2836.000000	496.099338	221.496920	4.878831	4.796837	4.960825	88.898765	0.998869	301.583802	559.570242	302.083802	464.929758	16371.901468	241.068416	67.913921	1271.000000	333.593103	220.683438	4.858964	4.755030	4.962899	273.388304	0.998146	697.731328	358.104904	698.231328	666.395096	22116.666667	257.915865	85.751478	1459.000000	366.933775	220.465784	5.031971	5.097824	4.966118	16.072770	0.999045	447.556401	332.614130	448.056401	691.885870	8244.593148	224.339971	36.750442	778.000000	275.979452	219.509636	4.633695	4.451438	4.815952	75.189060	0.991836
335	tres-3_Light_20.000secs_R_00000343_out.fit	142.000000	0.000000	57280.666986	2457280.666986	2457280.666870	2457280.672735	NaN	1.684984	36.307812	-14.809517	20.000000	0.000000	0.000000	8.004017	1.400000	6.000000	11.000000	17.000000	0.879429	0.526397	0.891797	0.225093	0.011170	0.011100	0.017826	0.007171	78.731250	47.424735	50.027000	31.389280	47909.175265	483.936472	424.801067	448.649643	425.301067	575.850357	42132.702479	324.432243	129.865953	2239.000000	428.970297	220.392562	5.207093	5.631319	4.782867	6.290567	0.972494	299.333250	559.691570	299.833250	464.808430	16522.075051	279.511832	59.110468	961.000000	301.655000	219.044625	5.314123	5.813686	4.814560	7.395278	0.962846	695.390153	358.102997	695.890153	666.397003	22584.487179	292.790877	77.135215	1309.000000	334.025000	221.102564	5.187399	5.605353	4.769445	359.804670	0.974366	445.301797	332.386766	445.801797	692.113234	8802.613035	265.219054	33.189972	652.000000	262.565000	218.551935	5.487993	5.818262	5.157724	346.470167	0.981865
336	tres-3_Light_20.000secs_R_00000344_out.fit	143.000000	0.000000	57280.667272	2457280.667272	2457280.667156	2457280.673022	NaN	1.689100	36.204617	-15.233191	20.000000	0.000000	0.000000	6.809348	1.400000	6.000000	11.000000	17.000000	0.888372	0.550111	0.889736	0.211078	0.010190	0.010276	0.015925	0.006209	87.183229	53.532057	55.870125	33.994595	46144.917725	417.094045	421.192094	448.987746	421.692094	575.512254	40993.846154	289.474159	141.614873	2783.000000	498.054054	221.068607	4.873552	4.793758	4.953346	76.173578	0.998634	295.801236	559.940446	296.301236	464.559554	16376.133333	242.281073	67.591468	1204.000000	330.716216	220.066667	4.805161	4.792238	4.818084	271.804683	0.999971	691.789341	358.593750	692.289341	665.906250	21726.206897	254.553838	85.350145	1627.000000	369.602740	220.793103	4.881951	4.867190	4.896711	54.989615	0.999687	441.570904	332.944440	442.070904	691.555560	8042.577495	224.654552	35.799753	720.000000	276.835616	221.749469	4.852892	4.918643	4.787140	341.841815	0.998869
337	tres-3_Light_20.000secs_R_00000345_out.fit	144.000000	0.000000	57280.667558	2457280.667558	2457280.667442	2457280.673307	NaN	1.693238	36.101502	-15.233191	20.000000	0.000000	0.000000	6.909244	1.400000	6.000000	11.000000	17.000000	0.877485	0.538356	0.889141	0.218600	0.010104	0.010169	0.015979	0.006319	86.843276	52.940011	55.643568	34.593945	46471.788506	421.931727	422.448794	448.828460	422.948794	575.671540	40778.283951	288.810705	141.193811	2699.000000	496.263514	220.734568	4.869797	4.809590	4.930003	292.853039	0.998747	297.029196	559.595918	297.529196	464.904082	16263.049180	245.417599	66.266842	1277.000000	327.467105	220.473361	4.878157	4.905304	4.851011	335.795587	0.999719	693.041663	358.182535	693.541663	666.317465	21872.358178	256.409859	85.302329	1502.000000	366.119205	221.269151	4.932290	4.935905	4.928676	316.658455	0.999358	442.701988	332.860319	443.201988	691.639681	8336.381148	228.145936	36.539687	733.000000	276.211921	221.004098	4.844149	4.657291	5.031007	290.294917	0.989710
338	tres-3_Light_20.000secs_R_00000346_out.fit	145.000000	0.000000	57280.667844	2457280.667844	2457280.667728	2457280.673594	NaN	1.697405	35.998300	-14.809517	20.000000	0.000000	0.000000	6.956263	1.400000	6.000000	11.000000	17.000000	0.848756	0.546456	0.884865	0.215335	0.009715	0.009955	0.015524	0.006149	87.361347	54.894094	57.001551	35.020589	47701.301621	422.376664	423.939845	448.605436	424.439845	575.894564	40486.760684	293.697782	137.851775	2745.000000	486.448052	223.547009	4.819857	4.888440	4.751275	328.624150	0.996138	298.478880	559.465412	298.978880	465.034588	16855.744726	241.811646	69.706091	1238.000000	335.944828	219.698312	4.848050	4.845932	4.850168	314.039366	0.999321	694.591385	358.036501	695.091385	666.463499	22393.757322	259.860899	86.175940	1581.000000	366.993506	221.579498	4.927293	5.075119	4.779467	337.750062	0.992936	444.304612	332.590573	444.804612	691.909427	8451.799574	228.913711	36.921334	759.000000	276.059603	220.087420	4.947400	5.065546	4.829254	338.287470	0.995680
339	tres-3_Light_20.000secs_R_00000347_out.fit	146.000000	0.000000	57280.668130	2457280.668130	2457280.668014	2457280.673879	NaN	1.701594	35.895190	-14.809517	20.000000	0.000000	0.000000	7.987203	1.400000	6.000000	11.000000	17.000000	0.887042	0.542558	0.920729	0.203238	0.011528	0.011663	0.018927	0.007217	76.950048	46.521439	48.645566	28.159437	46551.531116	482.909672	419.962234	448.217008	420.462234	576.282992	41293.154812	323.219561	127.755742	1938.000000	426.626866	221.188285	5.483068	5.760826	5.205310	2.135406	0.989731	294.564264	559.076484	295.064264	465.423516	16373.397119	279.753305	58.527985	911.000000	302.844221	220.565844	5.393794	5.673212	5.114376	8.475866	0.988331	690.566547	357.566961	691.066547	666.933039	22315.146497	289.237137	77.151733	1185.000000	332.746193	219.471338	5.447902	5.816082	5.079722	345.383717	0.976227	440.223673	332.257603	440.723673	692.242397	7862.987500	266.986363	29.450896	580.000000	259.806931	220.881250	5.422600	5.570460	5.274740	4.530347	0.996955
340	tres-3_Light_20.000secs_R_00000348_out.fit	147.000000	0.000000	57280.668412	2457280.668412	2457280.668296	2457280.674161	NaN	1.705753	35.793449	-15.233191	20.000000	0.000000	0.000000	7.492893	1.400000	6.000000	11.000000	17.000000	0.864844	0.535047	0.926938	0.205406	0.010575	0.010773	0.017730	0.006592	81.784741	49.663277	52.280690	31.158731	47253.667274	455.571191	415.865548	448.278643	416.365548	576.221357	40867.049896	307.337055	132.971437	2193.000000	452.124294	221.237006	5.300304	5.301845	5.298762	43.483484	0.999879	290.476241	559.205490	290.976241	465.294510	16470.455319	266.188178	61.875232	1055.000000	314.056180	221.525532	5.214781	5.291809	5.137753	17.128405	0.998723	686.541558	357.733281	687.041558	666.766719	22730.989733	275.872445	82.396738	1288.000000	347.213483	219.511294	5.411328	5.519611	5.303045	11.566371	0.998108	436.253088	332.119661	436.753088	692.380339	8052.222222	246.136869	32.714409	599.000000	265.852273	220.101010	5.297926	5.295002	5.300850	45.407428	0.993976
341	tres-3_Light_20.000secs_R_00000349_out.fit	148.000000	0.000000	57280.668698	2457280.668698	2457280.668582	2457280.674448	NaN	1.709998	35.690265	-15.233191	20.000000	0.000000	0.000000	7.044371	1.400000	6.000000	11.000000	17.000000	0.886755	0.569594	0.890787	0.199023	0.010513	0.010922	0.016483	0.006356	84.347602	52.150174	54.041214	31.315063	46063.646722	430.706756	416.346350	448.151417	416.846350	576.348583	40847.174603	297.737595	137.191860	2562.000000	481.177215	222.650794	5.027619	4.996912	5.058325	67.231608	0.999696	290.947048	559.064475	291.447048	465.435525	16716.156317	250.994681	66.599644	1150.000000	324.588608	218.790150	5.033461	4.995521	5.071402	57.794515	0.998782	686.942734	357.476118	687.442734	667.023882	21701.490405	260.933680	83.168606	1407.000000	359.490446	221.264392	5.048631	5.185911	4.911351	354.785338	0.996947	436.684153	332.162845	437.184153	692.337155	7646.000000	233.288652	32.774848	651.000000	270.354430	221.962025	4.821206	4.948430	4.693982	14.073751	0.996422
342	tres-3_Light_20.000secs_R_00000350_out.fit	149.000000	0.000000	57280.668984	2457280.668984	2457280.668868	2457280.674733	NaN	1.714266	35.587148	-15.233191	20.000000	0.000000	0.000000	7.065473	1.400000	6.000000	11.000000	17.000000	0.883059	0.538601	0.906126	0.211483	0.010266	0.010260	0.016467	0.006377	86.017588	52.493887	55.026973	33.163863	46927.986420	430.538766	417.135059	448.273547	417.635059	576.226453	41440.160256	295.890534	140.052335	2894.000000	483.789809	219.839744	4.989096	4.887599	5.090592	281.320075	0.998058	291.741015	559.124826	292.241015	465.375174	16427.566667	249.411369	65.865348	1289.000000	324.267516	219.633333	4.841186	4.686082	4.996290	285.204425	0.994491	687.718340	357.704319	688.218340	666.795681	22308.419753	260.696295	85.572446	1567.000000	364.461538	221.458848	5.057229	5.084592	5.029865	357.411122	0.999882	437.524155	332.195095	438.024155	692.304905	8192.000000	234.936246	34.869034	760.000000	273.150943	221.628931	4.984633	4.898948	5.070318	282.325334	0.998570
343	tres-3_Light_20.000secs_R_00000351_out.fit	150.000000	0.000000	57280.669270	2457280.669270	2457280.669154	2457280.675019	NaN	1.718563	35.483985	-14.809517	20.000000	0.000000	0.000000	6.818042	1.400000	6.000000	11.000000	17.000000	0.871726	0.542762	0.906154	0.208904	0.009895	0.009985	0.015929	0.006010	88.099053	54.357150	56.888376	34.756573	46928.511196	415.961751	415.050539	448.287046	415.550539	576.212954	40908.811715	290.067046	141.032262	2829.000000	499.364865	222.953975	4.878223	4.811498	4.944947	283.551239	0.999056	289.696594	559.177839	290.196594	465.322161	16510.004049	241.912816	68.247745	1306.000000	332.482993	220.170040	4.813718	4.633794	4.993642	286.290437	0.992151	685.718391	357.818393	686.218391	666.681607	22309.041841	255.880144	87.185514	1519.000000	373.358108	222.621339	4.872723	4.911154	4.834293	328.691566	0.998824	435.380783	332.310472	435.880783	692.189528	8109.465306	221.422040	36.624472	783.000000	278.125874	221.416327	4.791439	4.875641	4.707238	15.427275	0.998325
